FID,OBJECTID_1,OBJECTID,X_Point,Y_Point,X_Anchor,Y_Anchor,X"_Anchor,Y"_Anchor,X_XAnchor,Y_YAnchor,X_X"Anchor,Y_Y"Anchor
1162,1163,9543,724050.403599999960000,9298773.039599999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,493.349100000000020,-407.151200000000020,-18.556226000100001,323.637610000000000
1163,1164,9544,724050.403599999960000,9298773.039599999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,493.349100000000020,-407.151200000000020,-18.556226000100001,323.637610000000000
1164,1165,9545,723574.408399999960000,9298775.198100000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,17.353899999999999,-404.992699999000020,-494.551425999999990,325.796110000000000
1165,1166,9546,723574.408399999960000,9298775.198100000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,17.353899999999999,-404.992699999000020,-494.551425999999990,325.796110000000000
1166,1167,9551,723917.862199999970000,9298774.334000000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,360.807700000000010,-405.856799998999970,-151.097625999999990,324.932010000999980
1167,1168,9552,723917.862199999970000,9298774.334000000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,360.807700000000010,-405.856799998999970,-151.097625999999990,324.932010000999980
1168,1169,9553,724044.636300000010000,9298773.849899999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,487.581799999999990,-406.340899999999980,-24.323526000000001,324.447909999999980
1169,1170,9554,724044.636300000010000,9298773.849899999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,487.581799999999990,-406.340899999999980,-24.323526000000001,324.447909999999980
1170,1171,9561,723912.371999999970000,9298775.174300000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,355.317500000000000,-405.016500000000010,-156.587826000000010,325.772310000000000
1171,1172,9562,723912.371999999970000,9298775.174300000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,355.317500000000000,-405.016500000000010,-156.587826000000010,325.772310000000000
1172,1173,9563,724038.480300000050000,9298774.805199999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,481.425799999999980,-405.385600001000000,-30.479526000000000,325.403209999000010
1173,1174,9564,724038.480300000050000,9298774.805199999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,481.425799999999980,-405.385600001000000,-30.479526000000000,325.403209999000010
1174,1175,9565,723667.017800000030000,9298776.308599999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,109.963300000000000,-403.882200001000000,-401.942026000000000,326.906609999000010
1175,1176,9566,723667.017800000030000,9298776.308599999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,109.963300000000000,-403.882200001000000,-401.942026000000000,326.906609999000010
1176,1177,9575,723907.469099999990000,9298775.925799999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,350.414600000000010,-404.265000000999980,-161.490726000000000,326.523809998999980
1177,1178,9576,723907.469099999990000,9298775.925799999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,350.414600000000010,-404.265000000999980,-161.490726000000000,326.523809998999980
1178,1179,9577,723811.264800000000000,9298776.361800000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,254.210299999999990,-403.829000000000010,-257.695025999999980,326.959810000000000
1179,1180,9578,723811.264800000000000,9298776.361800000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,254.210299999999990,-403.829000000000010,-257.695025999999980,326.959810000000000
1180,1181,9579,723637.090100000030000,9298777.089999999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,80.035600000100004,-403.100799999999990,-431.869726000000010,327.688010000000020
1181,1182,9580,723637.090100000030000,9298777.089999999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,80.035600000100004,-403.100799999999990,-431.869726000000010,327.688010000000020
1182,1183,9589,724032.101700000000000,9298775.721200000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,475.047199999999980,-404.469599999000020,-36.858125999999999,326.319210000000000
1183,1184,9590,724032.101700000000000,9298775.721200000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,475.047199999999980,-404.469599999000020,-36.858125999999999,326.319210000000000
1184,1185,9593,723902.605800000020000,9298776.615299999700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,345.551300000000030,-403.575499999999980,-166.354026000000000,327.213309999999980
1185,1186,9594,723902.605800000020000,9298776.615299999700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,345.551300000000030,-403.575499999999980,-166.354026000000000,327.213309999999980
1186,1187,9597,724026.291300000040000,9298776.629200000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,469.236800000000020,-403.561600000000000,-42.668526000000000,327.227210000000010
1187,1188,9598,724026.291300000040000,9298776.629200000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,469.236800000000020,-403.561600000000000,-42.668526000000000,327.227210000000010
1188,1189,9599,723897.657200000020000,9298777.327700000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,340.602700000000030,-402.863099999999970,-171.302626000000000,327.925709999999980
1189,1190,9600,723897.657200000020000,9298777.327700000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,340.602700000000030,-402.863099999999970,-171.302626000000000,327.925709999999980
1190,1191,9609,723566.314600000040000,9298778.919999999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,9.260100000070000,-401.270800000000010,-502.645225999999980,329.518010000000000
1191,1192,9610,723566.314600000040000,9298778.919999999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,9.260100000070000,-401.270800000000010,-502.645225999999980,329.518010000000000
1192,1193,9617,724020.308700000050000,9298777.514799999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,463.254200000000030,-402.676000000999980,-48.651125999999998,328.112809998999980
1193,1194,9618,724020.308700000050000,9298777.514799999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,463.254200000000030,-402.676000000999980,-48.651125999999998,328.112809998999980
1194,1195,9619,723892.473000000000000,9298778.128300000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,335.418499999999990,-402.062500000000000,-176.486826000000010,328.726310000000010
1195,1196,9620,723892.473000000000000,9298778.128300000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,335.418499999999990,-402.062500000000000,-176.486826000000010,328.726310000000010
1196,1197,9637,724013.735299999940000,9298778.393300000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,456.680799999999980,-401.797499999000020,-55.224526000099999,328.991310000000000
1197,1198,9638,724013.735299999940000,9298778.393300000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,456.680799999999980,-401.797499999000020,-55.224526000099999,328.991310000000000
1198,1199,9639,723587.620299999950000,9298780.154999999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,30.565799999999999,-400.035800000999980,-481.339525999999980,330.753009999000030
1199,1200,9640,723587.620299999950000,9298780.154999999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,30.565799999999999,-400.035800000999980,-481.339525999999980,330.753009999000030
1200,1201,9643,723658.696099999940000,9298779.985600000200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,101.641600000000000,-400.205199999999990,-410.263726000000020,330.583610000000020
1201,1202,9644,723658.696099999940000,9298779.985600000200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,101.641600000000000,-400.205199999999990,-410.263726000000020,330.583610000000020
1202,1203,9647,723885.746200000050000,9298779.326999999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,328.691700000000030,-400.863800000000030,-183.213626000000000,329.925009999000000
1203,1204,9648,723885.746200000050000,9298779.326999999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,328.691700000000030,-400.863800000000030,-183.213626000000000,329.925009999000000
1204,1205,9661,723628.621099999990000,9298781.062300000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,71.566599999999994,-399.128499999999970,-440.338726000000010,331.660309999999980
1205,1206,9662,723628.621099999990000,9298781.062300000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,71.566599999999994,-399.128499999999970,-440.338726000000010,331.660309999999980
1206,1207,9677,723557.942799999960000,9298782.733200000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,0.888299999991000,-397.457599999000020,-511.017025999999990,333.331210000000000
1207,1208,9678,723557.942799999960000,9298782.733200000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,0.888299999991000,-397.457599999000020,-511.017025999999990,333.331210000000000
1208,1209,9693,723731.882600000010000,9298783.256200000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,174.828100000000010,-396.934599999000000,-337.077226000000000,333.854210000000020
1209,1210,9694,723731.882600000010000,9298783.256200000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,174.828100000000010,-396.934599999000000,-337.077226000000000,333.854210000000020
1210,1211,9697,723578.897400000020000,9298784.231399999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,21.842900000000000,-395.959400000000020,-490.062426000000020,334.829410000000000
1211,1212,9698,723578.897400000020000,9298784.231399999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,21.842900000000000,-395.959400000000020,-490.062426000000020,334.829410000000000
1212,1213,9699,723649.822200000050000,9298784.123700000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,92.767700000100007,-396.067099999999980,-419.137626000000010,334.721709999999970
1213,1214,9700,723649.822200000050000,9298784.123700000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,92.767700000100007,-396.067099999999980,-419.137626000000010,334.721709999999970
1214,1215,9701,724072.056699999960000,9298782.478199999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,515.002200000000020,-397.712600000000010,3.096873999920000,333.076210000000000
1215,1216,9702,724072.056699999960000,9298782.478199999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,515.002200000000020,-397.712600000000010,3.096873999920000,333.076210000000000
1216,1217,9709,723619.837100000000000,9298785.004899999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,62.782600000000002,-395.185900000999990,-449.122726000000000,335.602909999000020
1217,1218,9710,723619.837100000000000,9298785.004899999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,62.782600000000002,-395.185900000999990,-449.122726000000000,335.602909999000020
1218,1219,9715,724063.873499999990000,9298783.586999999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,506.819000000000020,-396.603800001000020,-5.086326000050000,334.185009998999990
1219,1220,9716,724063.873499999990000,9298783.586999999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,506.819000000000020,-396.603800001000020,-5.086326000050000,334.185009998999990
1220,1221,9727,723971.685100000000000,9298784.714500000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,414.630600000000020,-395.476299998999990,-97.274726000000001,335.312510001000020
1221,1222,9728,723971.685100000000000,9298784.714500000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,414.630600000000020,-395.476299998999990,-97.274726000000001,335.312510001000020
1222,1223,9729,724057.500200000010000,9298784.417300000800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,500.445699999999990,-395.773499999000020,-11.459626000000000,335.015310000999990
1223,1224,9730,724057.500200000010000,9298784.417300000800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,500.445699999999990,-395.773499999000020,-11.459626000000000,335.015310000999990
1224,1225,9733,723549.838299999940000,9298786.435399999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,-7.216200000020000,-393.755400000000010,-519.121526000000020,337.033410000000000
1225,1226,9734,723549.838299999940000,9298786.435399999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,-7.216200000020000,-393.755400000000010,-519.121526000000020,337.033410000000000
1226,1227,9739,723681.035200000040000,9298786.522800000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,123.980700000000000,-393.668000000000010,-387.924625999999990,337.120810000000010
1227,1228,9740,723681.035200000040000,9298786.522800000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,123.980700000000000,-393.668000000000010,-387.924625999999990,337.120810000000010
1228,1229,9741,724051.669899999980000,9298785.223200000800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,494.615400000000020,-394.967599999000020,-17.289926000099999,335.821210001000000
1229,1230,9742,724051.669899999980000,9298785.223200000800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,494.615400000000020,-394.967599999000020,-17.289926000099999,335.821210001000000
1230,1231,9747,723964.765800000050000,9298785.642400000200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,407.711299999999990,-394.548400000000020,-104.194025999999990,336.240410000000000
1231,1232,9748,723964.765800000050000,9298785.642400000200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,407.711299999999990,-394.548400000000020,-104.194025999999990,336.240410000000000
1232,1233,9753,724045.933599999990000,9298785.958200000200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,488.879099999999990,-394.232599999999990,-23.026226000000001,336.556210000000020
1233,1234,9754,724045.933599999990000,9298785.958200000200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,488.879099999999990,-394.232599999999990,-23.026226000000001,336.556210000000020
1234,1235,9757,723959.444200000030000,9298786.370300000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,402.389700000000000,-393.820499998999990,-109.515626000000000,336.968309999999970
1235,1236,9758,723959.444200000030000,9298786.370300000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,402.389700000000000,-393.820499998999990,-109.515626000000000,336.968309999999970
1236,1237,9761,723571.043500000030000,9298788.009600000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,13.989000000100001,-392.181199999999990,-497.916326000000030,338.607610000000020
1237,1238,9762,723571.043500000030000,9298788.009600000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,13.989000000100001,-392.181199999999990,-497.916326000000030,338.607610000000020
1238,1239,9763,723641.723400000020000,9298787.742200000200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,84.668899999999994,-392.448600000000000,-427.236425999999990,338.340210000000010
1239,1240,9764,723641.723400000020000,9298787.742200000200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,84.668899999999994,-392.448600000000000,-427.236425999999990,338.340210000000010
1240,1241,9769,723954.236599999950000,9298787.066199999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,397.182099999999990,-393.124600000999980,-114.723226000000000,337.664209998999980
1241,1242,9770,723954.236599999950000,9298787.066199999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,397.182099999999990,-393.124600000999980,-114.723226000000000,337.664209998999980
1242,1243,9771,724039.836099999960000,9298786.815899999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,482.781600000000030,-393.374900000000030,-29.123726000100000,337.413909999999990
1243,1244,9772,724039.836099999960000,9298786.815899999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,482.781600000000030,-393.374900000000030,-29.123726000100000,337.413909999999990
1244,1245,9775,723994.030900000010000,9298787.217100000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,436.976400000000010,-392.973700000000010,-74.928926000000004,337.815110000000000
1245,1246,9776,723994.030900000010000,9298787.217100000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,436.976400000000010,-392.973700000000010,-74.928926000000004,337.815110000000000
1246,1247,9781,723611.107500000040000,9298789.013199999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,54.053000000099999,-391.177599999999980,-457.852326000000010,339.611210000000030
1247,1248,9782,723611.107500000040000,9298789.013199999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,54.053000000099999,-391.177599999999980,-457.852326000000010,339.611210000000030
1248,1249,9783,723949.361000000030000,9298787.738500000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,392.306500000000030,-392.452299998999990,-119.598826000000000,338.336510001000020
1249,1250,9784,723949.361000000030000,9298787.738500000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,392.306500000000030,-392.452299998999990,-119.598826000000000,338.336510001000020
1250,1251,9785,724033.517499999960000,9298787.641699999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,476.463000000000020,-392.549100000000010,-35.442326000100003,338.239709999000010
1251,1252,9786,724033.517499999960000,9298787.641699999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,476.463000000000020,-392.549100000000010,-35.442326000100003,338.239709999000010
1252,1253,9795,723944.559200000020000,9298788.397700000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,387.504700000000010,-391.793099998999990,-124.400626000000000,338.995709999999970
1253,1254,9796,723944.559200000020000,9298788.397700000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,387.504700000000010,-391.793099998999990,-124.400626000000000,338.995709999999970
1254,1255,9799,724027.750099999950000,9298788.458300000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,470.695600000000010,-391.732500000000020,-41.209726000099998,339.056310000000000
1255,1256,9800,724027.750099999950000,9298788.458300000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,470.695600000000010,-391.732500000000020,-41.209726000099998,339.056310000000000
1256,1257,9803,723939.385600000040000,9298789.101800000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,382.331099999999990,-391.089000000000000,-129.574226000000010,339.699810000000010
1257,1258,9804,723939.385600000040000,9298789.101800000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,382.331099999999990,-391.089000000000000,-129.574226000000010,339.699810000000010
1258,1259,9805,723672.725899999960000,9298790.224600000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,115.671400000000010,-389.966200000000010,-396.233926000000000,340.822610000000000
1259,1260,9806,723672.725899999960000,9298790.224600000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,115.671400000000010,-389.966200000000010,-396.233926000000000,340.822610000000000
1260,1261,9811,724021.712199999950000,9298789.270899999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,464.657699999999980,-390.919899999999980,-47.247626000099999,339.868910000000030
1261,1262,9812,724021.712199999950000,9298789.270899999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,464.657699999999980,-390.919899999999980,-47.247626000099999,339.868910000000030
1262,1263,9815,723932.981900000010000,9298789.987299999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,375.927399999999980,-390.203500001000010,-135.977926000000000,340.585309999000000
1263,1264,9816,723932.981900000010000,9298789.987299999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,375.927399999999980,-390.203500001000010,-135.977926000000000,340.585309999000000
1264,1265,9823,724015.421500000050000,9298790.028100000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,458.367000000000020,-390.162699998999980,-53.538325999999998,340.626110000999970
1265,1266,9824,724015.421500000050000,9298790.028100000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,458.367000000000020,-390.162699998999980,-53.538325999999998,340.626110000999970
1266,1267,9825,723562.762400000010000,9298791.922599999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,5.707900000040000,-388.268200001000030,-506.197426000000010,342.520609998999990
1267,1268,9826,723562.762400000010000,9298791.922599999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,5.707900000040000,-388.268200001000030,-506.197426000000010,342.520609998999990
1268,1269,9827,723633.268099999990000,9298791.697799999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,76.213600000000000,-388.493000000999980,-435.691726000000020,342.295809999000030
1269,1270,9828,723633.268099999990000,9298791.697799999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,76.213600000000000,-388.493000000999980,-435.691726000000020,342.295809999000030
1270,1271,9831,723926.488499999980000,9298790.851299999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,369.434000000000030,-389.339500000999980,-142.471326000000000,341.449309998999980
1271,1272,9832,723926.488499999980000,9298790.851299999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,369.434000000000030,-389.339500000999980,-142.471326000000000,341.449309998999980
1272,1273,9837,723920.664400000010000,9298791.649599999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,363.609899999999980,-388.541200000999990,-148.295425999999990,342.247609999000020
1273,1274,9838,723920.664400000010000,9298791.649599999200000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,363.609899999999980,-388.541200000999990,-148.295425999999990,342.247609999000020
1274,1275,9849,723915.140600000040000,9298792.420199999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,358.086099999999990,-387.770600000000000,-153.819225999999990,343.018209999000020
1275,1276,9850,723915.140600000040000,9298792.420199999600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,358.086099999999990,-387.770600000000000,-153.819225999999990,343.018209999000020
1276,1277,9853,723594.486200000040000,9298794.156600000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,37.431700000100001,-386.034200000000000,-474.473626000000020,344.754610000000010
1277,1278,9854,723594.486200000040000,9298794.156600000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,37.431700000100001,-386.034200000000000,-474.473626000000020,344.754610000000010
1278,1279,9855,723664.474099999990000,9298793.931800000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,107.419600000000000,-386.259000000000010,-404.485726000000000,344.529810000000000
1279,1280,9856,723664.474099999990000,9298793.931800000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,107.419600000000000,-386.259000000000010,-404.485726000000000,344.529810000000000
1280,1281,9857,723910.066800000030000,9298793.128300000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,353.012299999999980,-387.062500000000000,-158.893025999999990,343.726310000000010
1281,1282,9858,723910.066800000030000,9298793.128300000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,353.012299999999980,-387.062500000000000,-158.893025999999990,343.726310000000010
1282,1283,9867,723905.086600000040000,9298793.773600000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,348.032100000000010,-386.417199998999990,-163.873225999999990,344.371610001000020
1283,1284,9868,723905.086600000040000,9298793.773600000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,348.032100000000010,-386.417199998999990,-163.873225999999990,344.371610001000020
1284,1285,9875,723554.761999999990000,9298795.722400000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,-2.292499999980000,-384.468399999999970,-514.197825999999960,346.320409999999980
1285,1286,9876,723554.761999999990000,9298795.722400000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,-2.292499999980000,-384.468399999999970,-514.197825999999960,346.320409999999980
1286,1287,9879,723900.230100000040000,9298794.408199999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,343.175599999999970,-385.782600000999990,-168.729726000000000,345.006209999000020
1287,1288,9880,723900.230100000040000,9298794.408199999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,343.175599999999970,-385.782600000999990,-168.729726000000000,345.006209999000020
1288,1289,9889,723624.309299999960000,9298795.745999999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,67.254800000000003,-384.444800000999980,-444.650526000000010,346.344009998999980
1289,1290,9890,723624.309299999960000,9298795.745999999300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,67.254800000000003,-384.444800000999980,-444.650526000000010,346.344009998999980
1290,1291,9893,723684.211699999990000,9298795.795099999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,127.157200000000000,-384.395699999999980,-384.748126000000010,346.393109999999980
1291,1292,9894,723684.211699999990000,9298795.795099999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,127.157200000000000,-384.395699999999980,-384.748126000000010,346.393109999999980
1292,1293,9897,723691.222500000030000,9298795.832299999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,134.168000000000010,-384.358499999999990,-377.737326000000000,346.430310000000020
1293,1294,9898,723691.222500000030000,9298795.832299999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,134.168000000000010,-384.358499999999990,-377.737326000000000,346.430310000000020
1294,1295,9899,723895.137499999950000,9298795.127499999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,338.083000000000030,-385.063300001000020,-173.822326000000000,345.725509999000000
1295,1296,9900,723895.137499999950000,9298795.127499999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,338.083000000000030,-385.063300001000020,-173.822326000000000,345.725509999000000
1296,1297,9901,723790.815799999980000,9298795.665400000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,233.761300000000010,-384.525399999999990,-278.144026000000000,346.263410000000020
1297,1298,9902,723790.815799999980000,9298795.665400000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,233.761300000000010,-384.525399999999990,-278.144026000000000,346.263410000000020
1298,1299,9921,723887.972700000040000,9298796.045299999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,330.918200000000010,-384.145500001000020,-180.987125999999990,346.643309999000000
1299,1300,9922,723887.972700000040000,9298796.045299999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,330.918200000000010,-384.145500001000020,-180.987125999999990,346.643309999000000
