FID,OBJECTID,X_Point,Y_Point,X_Anchor,Y_Anchor
965,8909,723895.4427,9298736.317,723557.0545,9299180.191
966,8910,723895.4427,9298736.317,723557.0545,9299180.191
967,8919,723575.1707,9298738.215,723557.0545,9299180.191
968,8920,723575.1707,9298738.215,723557.0545,9299180.191
969,8921,723972.0153,9298736.804,723557.0545,9299180.191
970,8922,723972.0153,9298736.804,723557.0545,9299180.191
971,8935,723967.626,9298737.498,723557.0545,9299180.191
972,8936,723967.626,9298737.498,723557.0545,9299180.191
973,8949,723963.3971,9298738.204,723557.0545,9299180.191
974,8950,723963.3971,9298738.204,723557.0545,9299180.191
975,8951,723728.7783,9298739.139,723557.0545,9299180.191
976,8952,723728.7783,9298739.139,723557.0545,9299180.191
977,8959,723958.336,9298738.944,723557.0545,9299180.191
978,8960,723958.336,9298738.944,723557.0545,9299180.191
979,8967,723952.8373,9298739.813,723557.0545,9299180.191
980,8968,723952.8373,9298739.813,723557.0545,9299180.191
981,8975,724066.2843,9298739.77,723557.0545,9299180.191
982,8976,724066.2843,9298739.77,723557.0545,9299180.191
983,8981,723947.3654,9298740.659,723557.0545,9299180.191
984,8982,723947.3654,9298740.659,723557.0545,9299180.191
985,8989,724058.9578,9298740.888,723557.0545,9299180.191
986,8990,724058.9578,9298740.888,723557.0545,9299180.191
987,8991,723942.202,9298741.48,723557.0545,9299180.191
988,8992,723942.202,9298741.48,723557.0545,9299180.191
989,9001,724052.9439,9298741.77,723557.0545,9299180.191
990,9002,724052.9439,9298741.77,723557.0545,9299180.191
991,9005,723937.2689,9298742.262,723557.0545,9299180.191
992,9006,723937.2689,9298742.262,723557.0545,9299180.191
993,9009,723571.4443,9298743.994,723557.0545,9299180.191
994,9010,723571.4443,9298743.994,723557.0545,9299180.191
995,9015,723932.0112,9298743.089,723557.0545,9299180.191
996,9016,723932.0112,9298743.089,723557.0545,9299180.191
997,9017,724047.2404,9298742.655,723557.0545,9299180.191
998,9018,724047.2404,9298742.655,723557.0545,9299180.191
999,9025,723560.471,9298745.048,723557.0545,9299180.191
1000,9026,723560.471,9298745.048,723557.0545,9299180.191
1001,9031,724041.3796,9298743.51,723557.0545,9299180.191
1002,9032,724041.3796,9298743.51,723557.0545,9299180.191
1003,9033,723705.348,9298744.928,723557.0545,9299180.191
1004,9034,723705.348,9298744.928,723557.0545,9299180.191
1005,9035,723925.7067,9298744.098,723557.0545,9299180.191
1006,9036,723925.7067,9298744.098,723557.0545,9299180.191
1007,9045,724035.0521,9298744.502,723557.0545,9299180.191
1008,9046,724035.0521,9298744.502,723557.0545,9299180.191
1009,9047,723551.9027,9298746.416,723557.0545,9299180.191
1010,9048,723551.9027,9298746.416,723557.0545,9299180.191
1011,9049,723919.25,9298745.09,723557.0545,9299180.191
1012,9050,723919.25,9298745.09,723557.0545,9299180.191
1013,9057,724028.5026,9298745.473,723557.0545,9299180.191
1014,9058,724028.5026,9298745.473,723557.0545,9299180.191
1015,9061,723913.2731,9298746.036,723557.0545,9299180.191
1016,9062,723913.2731,9298746.036,723557.0545,9299180.191
1017,9087,724022.5595,9298746.411,723557.0545,9299180.191
1018,9088,724022.5595,9298746.411,723557.0545,9299180.191
1019,9089,723907.8301,9298746.915,723557.0545,9299180.191
1020,9090,723907.8301,9298746.915,723557.0545,9299180.191
1021,9097,723744.8266,9298748.164,723557.0545,9299180.191
1022,9098,723744.8266,9298748.164,723557.0545,9299180.191
1023,9101,723903.1961,9298747.669,723557.0545,9299180.191
1024,9102,723903.1961,9298747.669,723557.0545,9299180.191
1025,9103,724016.6945,9298747.299,723557.0545,9299180.191
1026,9104,724016.6945,9298747.299,723557.0545,9299180.191
1027,9115,723897.3241,9298748.506,723557.0545,9299180.191
1028,9116,723897.3241,9298748.506,723557.0545,9299180.191
1029,9117,724009.4807,9298748.383,723557.0545,9299180.191
1030,9118,724009.4807,9298748.383,723557.0545,9299180.191
1031,9133,723733.5835,9298750.363,723557.0545,9299180.191
1032,9134,723733.5835,9298750.363,723557.0545,9299180.191
1033,9137,724002.7257,9298749.415,723557.0545,9299180.191
1034,9138,724002.7257,9298749.415,723557.0545,9299180.191
1035,9147,723826.5674,9298750.47,723557.0545,9299180.191
1036,9148,723826.5674,9298750.47,723557.0545,9299180.191
1037,9155,723995.4845,9298750.424,723557.0545,9299180.191
1038,9156,723995.4845,9298750.424,723557.0545,9299180.191
1039,9161,723644.3273,9298752.242,723557.0545,9299180.191
1040,9162,723644.3273,9298752.242,723557.0545,9299180.191
1041,9165,723816.5777,9298751.791,723557.0545,9299180.191
1042,9166,723816.5777,9298751.791,723557.0545,9299180.191
1043,9173,723981.3375,9298751.97,723557.0545,9299180.191
1044,9174,723981.3375,9298751.97,723557.0545,9299180.191
1045,9175,724067.8915,9298751.723,723557.0545,9299180.191
1046,9176,724067.8915,9298751.723,723557.0545,9299180.191
1047,9201,723574.0426,9298754.539,723557.0545,9299180.191
1048,9202,723574.0426,9298754.539,723557.0545,9299180.191
1049,9207,723974.4709,9298752.998,723557.0545,9299180.191
1050,9208,723974.4709,9298752.998,723557.0545,9299180.191
1051,9209,724060.3363,9298752.906,723557.0545,9299180.191
1052,9210,724060.3363,9298752.906,723557.0545,9299180.191
1053,9217,723970.0707,9298753.689,723557.0545,9299180.191
1054,9218,723970.0707,9298753.689,723557.0545,9299180.191
1055,9225,724054.2279,9298753.82,723557.0545,9299180.191
1056,9226,724054.2279,9298753.82,723557.0545,9299180.191
1057,9227,723965.7111,9298754.408,723557.0545,9299180.191
1058,9228,723965.7111,9298754.408,723557.0545,9299180.191
1059,9229,723562.1773,9298756.201,723557.0545,9299180.191
1060,9230,723562.1773,9298756.201,723557.0545,9299180.191
1061,9237,724048.4936,9298754.736,723557.0545,9299180.191
1062,9238,724048.4936,9298754.736,723557.0545,9299180.191
1063,9239,723960.573,9298755.155,723557.0545,9299180.191
1064,9240,723960.573,9298755.155,723557.0545,9299180.191
1065,9255,723553.8946,9298757.489,723557.0545,9299180.191
1066,9256,723553.8946,9298757.489,723557.0545,9299180.191
1067,9257,724042.6728,9298755.595,723557.0545,9299180.191
1068,9258,724042.6728,9298755.595,723557.0545,9299180.191
1069,9259,723955.1397,9298756.008,723557.0545,9299180.191
1070,9260,723955.1397,9298756.008,723557.0545,9299180.191
1071,9271,723949.765,9298756.834,723557.0545,9299180.191
1072,9272,723949.765,9298756.834,723557.0545,9299180.191
1073,9275,724036.4159,9298756.608,723557.0545,9299180.191
1074,9276,724036.4159,9298756.608,723557.0545,9299180.191
1075,9281,723944.7051,9298757.633,723557.0545,9299180.191
1076,9282,723944.7051,9298757.633,723557.0545,9299180.191
1077,9289,724029.939,9298757.583,723557.0545,9299180.191
1078,9290,724029.939,9298757.583,723557.0545,9299180.191
1079,9291,723686.1727,9298758.952,723557.0545,9299180.191
1080,9292,723686.1727,9298758.952,723557.0545,9299180.191
1081,9297,723939.8233,9298758.401,723557.0545,9299180.191
1082,9298,723939.8233,9298758.401,723557.0545,9299180.191
1083,9303,724024.054,9298758.546,723557.0545,9299180.191
1084,9304,724024.054,9298758.546,723557.0545,9299180.191
1085,9311,723934.6002,9298759.217,723557.0545,9299180.191
1086,9312,723934.6002,9298759.217,723557.0545,9299180.191
1087,9317,724018.1444,9298759.462,723557.0545,9299180.191
1088,9318,724018.1444,9298759.462,723557.0545,9299180.191
1089,9319,723928.2708,9298760.22,723557.0545,9299180.191
1090,9320,723928.2708,9298760.22,723557.0545,9299180.191
1091,9329,723670.9081,9298761.726,723557.0545,9299180.191
1092,9330,723670.9081,9298761.726,723557.0545,9299180.191
1093,9333,724010.9638,9298760.562,723557.0545,9299180.191
1094,9334,724010.9638,9298760.562,723557.0545,9299180.191
1095,9339,723607.2428,9298762.306,723557.0545,9299180.191
1096,9340,723607.2428,9298762.306,723557.0545,9299180.191
1097,9341,723921.8044,9298761.209,723557.0545,9299180.191
1098,9342,723921.8044,9298761.209,723557.0545,9299180.191
1099,9353,724004.2875,9298761.608,723557.0545,9299180.191
1100,9354,724004.2875,9298761.608,723557.0545,9299180.191
1101,9357,723915.8884,9298762.138,723557.0545,9299180.191
1102,9358,723915.8884,9298762.138,723557.0545,9299180.191
1103,9361,723997.5937,9298762.501,723557.0545,9299180.191
1104,9362,723997.5937,9298762.501,723557.0545,9299180.191
1105,9367,723910.4191,9298763.011,723557.0545,9299180.191
1106,9368,723910.4191,9298763.011,723557.0545,9299180.191
1107,9375,723905.634,9298763.775,723557.0545,9299180.191
1108,9376,723905.634,9298763.775,723557.0545,9299180.191
1109,9387,723900.8523,9298764.488,723557.0545,9299180.191
1110,9388,723900.8523,9298764.488,723557.0545,9299180.191
1111,9391,723662.6909,9298765.629,723557.0545,9299180.191
1112,9392,723662.6909,9298765.629,723557.0545,9299180.191
1113,9395,723983.4325,9298764.593,723557.0545,9299180.191
1114,9396,723983.4325,9298764.593,723557.0545,9299180.191
1115,9397,723895.8376,9298765.248,723557.0545,9299180.191
1116,9398,723895.8376,9298765.248,723557.0545,9299180.191
1117,9413,723976.3784,9298765.603,723557.0545,9299180.191
1118,9414,723976.3784,9298765.603,723557.0545,9299180.191
1119,9417,723890.5859,9298766.091,723557.0545,9299180.191
1120,9418,723890.5859,9298766.091,723557.0545,9299180.191
1121,9425,723971.9669,9298766.266,723557.0545,9299180.191
1122,9426,723971.9669,9298766.266,723557.0545,9299180.191
1123,9433,723967.5018,9298766.97,723557.0545,9299180.191
1124,9434,723967.5018,9298766.97,723557.0545,9299180.191
1125,9435,723828.084,9298767.642,723557.0545,9299180.191
1126,9436,723828.084,9298767.642,723557.0545,9299180.191
1127,9443,723885.583,9298767.747,723557.0545,9299180.191
1128,9444,723885.583,9298767.747,723557.0545,9299180.191
1129,9445,723962.2973,9298767.693,723557.0545,9299180.191
1130,9446,723962.2973,9298767.693,723557.0545,9299180.191
1131,9453,723654.343,9298769.206,723557.0545,9299180.191
1132,9454,723654.343,9298769.206,723557.0545,9299180.191
1133,9457,723956.911,9298768.501,723557.0545,9299180.191
1134,9458,723956.911,9298768.501,723557.0545,9299180.191
1135,9477,723951.6059,9298769.279,723557.0545,9299180.191
1136,9478,723951.6059,9298769.279,723557.0545,9299180.191
1137,9481,723583.3486,9298771.149,723557.0545,9299180.191
1138,9482,723583.3486,9298771.149,723557.0545,9299180.191
1139,9485,723946.6229,9298770.033,723557.0545,9299180.191
1140,9486,723946.6229,9298770.033,723557.0545,9299180.191
1141,9491,724070.3841,9298770.082,723557.0545,9299180.191
1142,9492,724070.3841,9298770.082,723557.0545,9299180.191
1143,9493,723941.7751,9298770.764,723557.0545,9299180.191
1144,9494,723941.7751,9298770.764,723557.0545,9299180.191
1145,9497,723731.5145,9298771.808,723557.0545,9299180.191
1146,9498,723731.5145,9298771.808,723557.0545,9299180.191
1147,9501,723675.4513,9298772.373,723557.0545,9299180.191
1148,9502,723675.4513,9298772.373,723557.0545,9299180.191
1149,9505,723936.5737,9298771.54,723557.0545,9299180.191
1150,9506,723936.5737,9298771.54,723557.0545,9299180.191
1151,9509,724062.4566,9298771.264,723557.0545,9299180.191
1152,9510,724062.4566,9298771.264,723557.0545,9299180.191
1153,9515,723704.653,9298773.15,723557.0545,9299180.191
1154,9516,723704.653,9298773.15,723557.0545,9299180.191
1155,9519,723645.2744,9298773.47,723557.0545,9299180.191
1156,9520,723645.2744,9298773.47,723557.0545,9299180.191
1157,9525,723930.2155,9298772.505,723557.0545,9299180.191
1158,9526,723930.2155,9298772.505,723557.0545,9299180.191
1159,9531,724056.1917,9298772.157,723557.0545,9299180.191
1160,9532,724056.1917,9298772.157,723557.0545,9299180.191
1161,9539,723923.7389,9298773.45,723557.0545,9299180.191
1162,9540,723923.7389,9298773.45,723557.0545,9299180.191
1163,9543,724050.4036,9298773.04,723557.0545,9299180.191
1164,9544,724050.4036,9298773.04,723557.0545,9299180.191
1165,9545,723574.4084,9298775.198,723557.0545,9299180.191
1166,9546,723574.4084,9298775.198,723557.0545,9299180.191
1167,9551,723917.8622,9298774.334,723557.0545,9299180.191
1168,9552,723917.8622,9298774.334,723557.0545,9299180.191
1169,9553,724044.6363,9298773.85,723557.0545,9299180.191
1170,9554,724044.6363,9298773.85,723557.0545,9299180.191
1171,9561,723912.372,9298775.174,723557.0545,9299180.191
1172,9562,723912.372,9298775.174,723557.0545,9299180.191
1173,9563,724038.4803,9298774.805,723557.0545,9299180.191
1174,9564,724038.4803,9298774.805,723557.0545,9299180.191
1175,9565,723667.0178,9298776.309,723557.0545,9299180.191
1176,9566,723667.0178,9298776.309,723557.0545,9299180.191
1177,9575,723907.4691,9298775.926,723557.0545,9299180.191
1178,9576,723907.4691,9298775.926,723557.0545,9299180.191
1179,9577,723811.2648,9298776.362,723557.0545,9299180.191
1180,9578,723811.2648,9298776.362,723557.0545,9299180.191
1181,9579,723637.0901,9298777.09,723557.0545,9299180.191
1182,9580,723637.0901,9298777.09,723557.0545,9299180.191
1183,9589,724032.1017,9298775.721,723557.0545,9299180.191
1184,9590,724032.1017,9298775.721,723557.0545,9299180.191
1185,9593,723902.6058,9298776.615,723557.0545,9299180.191
1186,9594,723902.6058,9298776.615,723557.0545,9299180.191
1187,9597,724026.2913,9298776.629,723557.0545,9299180.191
1188,9598,724026.2913,9298776.629,723557.0545,9299180.191
1189,9599,723897.6572,9298777.328,723557.0545,9299180.191
1190,9600,723897.6572,9298777.328,723557.0545,9299180.191
1191,9609,723566.3146,9298778.92,723557.0545,9299180.191
1192,9610,723566.3146,9298778.92,723557.0545,9299180.191
1193,9617,724020.3087,9298777.515,723557.0545,9299180.191
1194,9618,724020.3087,9298777.515,723557.0545,9299180.191
1195,9619,723892.473,9298778.128,723557.0545,9299180.191
1196,9620,723892.473,9298778.128,723557.0545,9299180.191
1197,9637,724013.7353,9298778.393,723557.0545,9299180.191
1198,9638,724013.7353,9298778.393,723557.0545,9299180.191
1199,9639,723587.6203,9298780.155,723557.0545,9299180.191
1200,9640,723587.6203,9298780.155,723557.0545,9299180.191
1201,9643,723658.6961,9298779.986,723557.0545,9299180.191
1202,9644,723658.6961,9298779.986,723557.0545,9299180.191
1203,9647,723885.7462,9298779.327,723557.0545,9299180.191
1204,9648,723885.7462,9298779.327,723557.0545,9299180.191
1205,9661,723628.6211,9298781.062,723557.0545,9299180.191
1206,9662,723628.6211,9298781.062,723557.0545,9299180.191
1207,9677,723557.9428,9298782.733,723557.0545,9299180.191
1208,9678,723557.9428,9298782.733,723557.0545,9299180.191
1209,9693,723731.8826,9298783.256,723557.0545,9299180.191
1210,9694,723731.8826,9298783.256,723557.0545,9299180.191
1211,9697,723578.8974,9298784.231,723557.0545,9299180.191
1212,9698,723578.8974,9298784.231,723557.0545,9299180.191
1213,9699,723649.8222,9298784.124,723557.0545,9299180.191
1214,9700,723649.8222,9298784.124,723557.0545,9299180.191
1215,9701,724072.0567,9298782.478,723557.0545,9299180.191
1216,9702,724072.0567,9298782.478,723557.0545,9299180.191
1217,9709,723619.8371,9298785.005,723557.0545,9299180.191
1218,9710,723619.8371,9298785.005,723557.0545,9299180.191
1219,9715,724063.8735,9298783.587,723557.0545,9299180.191
1220,9716,724063.8735,9298783.587,723557.0545,9299180.191
1221,9727,723971.6851,9298784.715,723557.0545,9299180.191
1222,9728,723971.6851,9298784.715,723557.0545,9299180.191
1223,9729,724057.5002,9298784.417,723557.0545,9299180.191
1224,9730,724057.5002,9298784.417,723557.0545,9299180.191
1225,9733,723549.8383,9298786.435,723557.0545,9299180.191
1226,9734,723549.8383,9298786.435,723557.0545,9299180.191
1227,9739,723681.0352,9298786.523,723557.0545,9299180.191
1228,9740,723681.0352,9298786.523,723557.0545,9299180.191
1229,9741,724051.6699,9298785.223,723557.0545,9299180.191
1230,9742,724051.6699,9298785.223,723557.0545,9299180.191
1231,9747,723964.7658,9298785.642,723557.0545,9299180.191
1232,9748,723964.7658,9298785.642,723557.0545,9299180.191
1233,9753,724045.9336,9298785.958,723557.0545,9299180.191
1234,9754,724045.9336,9298785.958,723557.0545,9299180.191
1235,9757,723959.4442,9298786.37,723557.0545,9299180.191
1236,9758,723959.4442,9298786.37,723557.0545,9299180.191
1237,9761,723571.0435,9298788.01,723557.0545,9299180.191
1238,9762,723571.0435,9298788.01,723557.0545,9299180.191
1239,9763,723641.7234,9298787.742,723557.0545,9299180.191
1240,9764,723641.7234,9298787.742,723557.0545,9299180.191
1241,9769,723954.2366,9298787.066,723557.0545,9299180.191
1242,9770,723954.2366,9298787.066,723557.0545,9299180.191
1243,9771,724039.8361,9298786.816,723557.0545,9299180.191
1244,9772,724039.8361,9298786.816,723557.0545,9299180.191
1245,9775,723994.0309,9298787.217,723557.0545,9299180.191
1246,9776,723994.0309,9298787.217,723557.0545,9299180.191
1247,9781,723611.1075,9298789.013,723557.0545,9299180.191
1248,9782,723611.1075,9298789.013,723557.0545,9299180.191
1249,9783,723949.361,9298787.739,723557.0545,9299180.191
1250,9784,723949.361,9298787.739,723557.0545,9299180.191
1251,9785,724033.5175,9298787.642,723557.0545,9299180.191
1252,9786,724033.5175,9298787.642,723557.0545,9299180.191
1253,9795,723944.5592,9298788.398,723557.0545,9299180.191
1254,9796,723944.5592,9298788.398,723557.0545,9299180.191
1255,9799,724027.7501,9298788.458,723557.0545,9299180.191
1256,9800,724027.7501,9298788.458,723557.0545,9299180.191
1257,9803,723939.3856,9298789.102,723557.0545,9299180.191
1258,9804,723939.3856,9298789.102,723557.0545,9299180.191
1259,9805,723672.7259,9298790.225,723557.0545,9299180.191
1260,9806,723672.7259,9298790.225,723557.0545,9299180.191
1261,9811,724021.7122,9298789.271,723557.0545,9299180.191
1262,9812,724021.7122,9298789.271,723557.0545,9299180.191
1263,9815,723932.9819,9298789.987,723557.0545,9299180.191
1264,9816,723932.9819,9298789.987,723557.0545,9299180.191
1265,9823,724015.4215,9298790.028,723557.0545,9299180.191
1266,9824,724015.4215,9298790.028,723557.0545,9299180.191
1267,9825,723562.7624,9298791.923,723557.0545,9299180.191
1268,9826,723562.7624,9298791.923,723557.0545,9299180.191
1269,9827,723633.2681,9298791.698,723557.0545,9299180.191
1270,9828,723633.2681,9298791.698,723557.0545,9299180.191
1271,9831,723926.4885,9298790.851,723557.0545,9299180.191
1272,9832,723926.4885,9298790.851,723557.0545,9299180.191
1273,9837,723920.6644,9298791.65,723557.0545,9299180.191
1274,9838,723920.6644,9298791.65,723557.0545,9299180.191
1275,9849,723915.1406,9298792.42,723557.0545,9299180.191
1276,9850,723915.1406,9298792.42,723557.0545,9299180.191
1277,9853,723594.4862,9298794.157,723557.0545,9299180.191
1278,9854,723594.4862,9298794.157,723557.0545,9299180.191
1279,9855,723664.4741,9298793.932,723557.0545,9299180.191
1280,9856,723664.4741,9298793.932,723557.0545,9299180.191
1281,9857,723910.0668,9298793.128,723557.0545,9299180.191
1282,9858,723910.0668,9298793.128,723557.0545,9299180.191
1283,9867,723905.0866,9298793.774,723557.0545,9299180.191
1284,9868,723905.0866,9298793.774,723557.0545,9299180.191
1285,9875,723554.762,9298795.722,723557.0545,9299180.191
1286,9876,723554.762,9298795.722,723557.0545,9299180.191
1287,9879,723900.2301,9298794.408,723557.0545,9299180.191
1288,9880,723900.2301,9298794.408,723557.0545,9299180.191
1289,9889,723624.3093,9298795.746,723557.0545,9299180.191
1290,9890,723624.3093,9298795.746,723557.0545,9299180.191
1291,9893,723684.2117,9298795.795,723557.0545,9299180.191
1292,9894,723684.2117,9298795.795,723557.0545,9299180.191
1293,9897,723691.2225,9298795.832,723557.0545,9299180.191
1294,9898,723691.2225,9298795.832,723557.0545,9299180.191
1295,9899,723895.1375,9298795.127,723557.0545,9299180.191
1296,9900,723895.1375,9298795.127,723557.0545,9299180.191
1297,9901,723790.8158,9298795.665,723557.0545,9299180.191
1298,9902,723790.8158,9298795.665,723557.0545,9299180.191
1299,9921,723887.9727,9298796.045,723557.0545,9299180.191
1300,9922,723887.9727,9298796.045,723557.0545,9299180.191
1301,9931,723973.3026,9298796.601,723557.0545,9299180.191
1302,9932,723973.3026,9298796.601,723557.0545,9299180.191
1303,9935,723655.8561,9298798.028,723557.0545,9299180.191
1304,9936,723655.8561,9298798.028,723557.0545,9299180.191
1305,9937,723585.9307,9298798.379,723557.0545,9299180.191
1306,9938,723585.9307,9298798.379,723557.0545,9299180.191
1307,9947,723966.4117,9298797.601,723557.0545,9299180.191
1308,9948,723966.4117,9298797.601,723557.0545,9299180.191
1309,9957,723961.148,9298798.381,723557.0545,9299180.191
1310,9958,723961.148,9298798.381,723557.0545,9299180.191
1311,9959,723615.4817,9298799.815,723557.0545,9299180.191
1312,9960,723615.4817,9298799.815,723557.0545,9299180.191
1313,9965,723676.7585,9298800.13,723557.0545,9299180.191
1314,9966,723676.7585,9298800.13,723557.0545,9299180.191
1315,9967,723956.0211,9298799.121,723557.0545,9299180.191
1316,9968,723956.0211,9298799.121,723557.0545,9299180.191
1317,9979,723951.2329,9298799.837,723557.0545,9299180.191
1318,9980,723951.2329,9298799.837,723557.0545,9299180.191
1319,9993,723647.8806,9298801.668,723557.0545,9299180.191
1320,9994,723647.8806,9298801.668,723557.0545,9299180.191
1321,9995,723946.4779,9298800.544,723557.0545,9299180.191
1322,9996,723946.4779,9298800.544,723557.0545,9299180.191
1323,9999,723578.4153,9298802.17,723557.0545,9299180.191
1324,10000,723578.4153,9298802.17,723557.0545,9299180.191
1325,10005,724071.9303,9298800.768,723557.0545,9299180.191
1326,10006,724071.9303,9298800.768,723557.0545,9299180.191
1327,10007,723941.3401,9298801.301,723557.0545,9299180.191
1328,10008,723941.3401,9298801.301,723557.0545,9299180.191
1329,10011,723934.9264,9298802.262,723557.0545,9299180.191
1330,10012,723934.9264,9298802.262,723557.0545,9299180.191
1331,10015,724065.1278,9298801.8,723557.0545,9299180.191
1332,10016,724065.1278,9298801.8,723557.0545,9299180.191
1333,10021,723668.4498,9298803.673,723557.0545,9299180.191
1334,10022,723668.4498,9298803.673,723557.0545,9299180.191
1335,10027,723599.1797,9298804.181,723557.0545,9299180.191
1336,10028,723599.1797,9298804.181,723557.0545,9299180.191
1337,10031,723928.4404,9298803.195,723557.0545,9299180.191
1338,10032,723928.4404,9298803.195,723557.0545,9299180.191
1339,10033,724058.6384,9298802.74,723557.0545,9299180.191
1340,10034,724058.6384,9298802.74,723557.0545,9299180.191
1341,10041,723922.6733,9298804.052,723557.0545,9299180.191
1342,10042,723922.6733,9298804.052,723557.0545,9299180.191
1343,10045,724051.4911,9298803.731,723557.0545,9299180.191
1344,10046,724051.4911,9298803.731,723557.0545,9299180.191
1345,10051,723639.4824,9298805.647,723557.0545,9299180.191
1346,10052,723639.4824,9298805.647,723557.0545,9299180.191
1347,10059,723570.266,9298806.218,723557.0545,9299180.191
1348,10060,723570.266,9298806.218,723557.0545,9299180.191
1349,10061,723917.143,9298804.888,723557.0545,9299180.191
1350,10062,723917.143,9298804.888,723557.0545,9299180.191
1351,10065,724043.8369,9298804.781,723557.0545,9299180.191
1352,10066,724043.8369,9298804.781,723557.0545,9299180.191
1353,10075,723911.9615,9298805.671,723557.0545,9299180.191
1354,10076,723911.9615,9298805.671,723557.0545,9299180.191
1355,10083,724037.8099,9298805.7,723557.0545,9299180.191
1356,10084,724037.8099,9298805.7,723557.0545,9299180.191
1357,10085,723906.91,9298806.379,723557.0545,9299180.191
1358,10086,723906.91,9298806.379,723557.0545,9299180.191
1359,10089,723659.9466,9298807.552,723557.0545,9299180.191
1360,10090,723659.9466,9298807.552,723557.0545,9299180.191
1361,10093,723590.8113,9298808.187,723557.0545,9299180.191
1362,10094,723590.8113,9298808.187,723557.0545,9299180.191
1363,10095,724031.8342,9298806.528,723557.0545,9299180.191
1364,10096,724031.8342,9298806.528,723557.0545,9299180.191
1365,10097,723902.1361,9298807.051,723557.0545,9299180.191
1366,10098,723902.1361,9298807.051,723557.0545,9299180.191
1367,10111,723897.1283,9298807.82,723557.0545,9299180.191
1368,10112,723897.1283,9298807.82,723557.0545,9299180.191
1369,10117,724023.7193,9298807.734,723557.0545,9299180.191
1370,10118,724023.7193,9298807.734,723557.0545,9299180.191
1371,10129,723890.2452,9298808.763,723557.0545,9299180.191
1372,10130,723890.2452,9298808.763,723557.0545,9299180.191
1373,10131,723562.4085,9298810.137,723557.0545,9299180.191
1374,10132,723562.4085,9298810.137,723557.0545,9299180.191
1375,10133,723630.3147,9298809.877,723557.0545,9299180.191
1376,10134,723630.3147,9298809.877,723557.0545,9299180.191
1377,10145,724013.8703,9298809.135,723557.0545,9299180.191
1378,10146,724013.8703,9298809.135,723557.0545,9299180.191
1379,10147,723651.9693,9298811.008,723557.0545,9299180.191
1380,10148,723651.9693,9298811.008,723557.0545,9299180.191
1381,10153,723583.447,9298811.816,723557.0545,9299180.191
1382,10154,723583.447,9298811.816,723557.0545,9299180.191
1383,10155,724005.159,9298810.194,723557.0545,9299180.191
1384,10156,724005.159,9298810.194,723557.0545,9299180.191
1385,10177,723555.3638,9298813.627,723557.0545,9299180.191
1386,10178,723555.3638,9298813.627,723557.0545,9299180.191
1387,10183,723621.9995,9298813.686,723557.0545,9299180.191
1388,10184,723621.9995,9298813.686,723557.0545,9299180.191
1389,10193,723682.6673,9298813.852,723557.0545,9299180.191
1390,10194,723682.6673,9298813.852,723557.0545,9299180.191
1391,10195,723991.1832,9298812.792,723557.0545,9299180.191
1392,10196,723991.1832,9298812.792,723557.0545,9299180.191
1393,10201,723984.8759,9298813.395,723557.0545,9299180.191
1394,10202,723984.8759,9298813.395,723557.0545,9299180.191
1395,10205,723643.5292,9298814.846,723557.0545,9299180.191
1396,10206,723643.5292,9298814.846,723557.0545,9299180.191
1397,10211,723978.7969,9298814.139,723557.0545,9299180.191
1398,10212,723978.7969,9298814.139,723557.0545,9299180.191
1399,10213,723575.2853,9298815.757,723557.0545,9299180.191
1400,10214,723575.2853,9298815.757,723557.0545,9299180.191
1401,10225,723972.8598,9298815.016,723557.0545,9299180.191
1402,10226,723972.8598,9298815.016,723557.0545,9299180.191
1403,10239,723967.7099,9298815.704,723557.0545,9299180.191
1404,10240,723967.7099,9298815.704,723557.0545,9299180.191
1405,10247,724066.5881,9298815.558,723557.0545,9299180.191
1406,10248,724066.5881,9298815.558,723557.0545,9299180.191
1407,10257,723963.0738,9298816.311,723557.0545,9299180.191
1408,10258,723963.0738,9298816.311,723557.0545,9299180.191
1409,10263,724060.1301,9298816.439,723557.0545,9299180.191
1410,10264,724060.1301,9298816.439,723557.0545,9299180.191
1411,10267,723693.8949,9298818.052,723557.0545,9299180.191
1412,10268,723693.8949,9298818.052,723557.0545,9299180.191
1413,10271,723958.011,9298817.041,723557.0545,9299180.191
1414,10272,723958.011,9298817.041,723557.0545,9299180.191
1415,10283,723634.1316,9298818.979,723557.0545,9299180.191
1416,10284,723634.1316,9298818.979,723557.0545,9299180.191
1417,10285,723952.459,9298817.742,723557.0545,9299180.191
1418,10286,723952.459,9298817.742,723557.0545,9299180.191
1419,10289,724053.0423,9298817.364,723557.0545,9299180.191
1420,10290,724053.0423,9298817.364,723557.0545,9299180.191
1421,10293,723567.4222,9298819.571,723557.0545,9299180.191
1422,10294,723567.4222,9298819.571,723557.0545,9299180.191
1423,10295,723604.6374,9298819.463,723557.0545,9299180.191
1424,10296,723604.6374,9298819.463,723557.0545,9299180.191
1425,10297,723947.0238,9298818.394,723557.0545,9299180.191
1426,10298,723947.0238,9298818.394,723557.0545,9299180.191
1427,10303,724045.6242,9298818.318,723557.0545,9299180.191
1428,10304,724045.6242,9298818.318,723557.0545,9299180.191
1429,10309,723941.4474,9298819.201,723557.0545,9299180.191
1430,10310,723941.4474,9298819.201,723557.0545,9299180.191
1431,10313,723799.3863,9298819.965,723557.0545,9299180.191
1432,10314,723799.3863,9298819.965,723557.0545,9299180.191
